"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more"
"1500000US060371810004","Block Group 4, Census Tract 1810, Los Angeles County, California","351","77","0","12","16","28","14","21","13","22","0","12","0","12","0","12","0","12","27","32","12","19","28","32","14","22","23","30","24","28","96","70","84","47"
"1500000US060371810005","Block Group 5, Census Tract 1810, Los Angeles County, California","652","123","0","12","50","70","0","12","61","71","0","12","12","23","0","12","13","21","0","12","49","45","11","19","24","28","91","77","27","31","143","79","171","77"
"1500000US060371813001","Block Group 1, Census Tract 1813, Los Angeles County, California","439","64","10","15","35","42","10","16","11","16","17","20","7","11","8","14","14","15","0","12","30","26","0","12","102","49","85","47","42","38","28","26","40","31"
"1500000US060371813002","Block Group 2, Census Tract 1813, Los Angeles County, California","339","71","20","22","0","12","9","13","8","13","16","24","0","12","0","12","26","38","10","15","10","16","22","24","0","12","27","26","72","48","21","22","98","49"
"1500000US060371813003","Block Group 3, Census Tract 1813, Los Angeles County, California","549","73","0","12","8","13","0","12","0","12","26","19","31","23","0","12","6","10","45","27","9","14","55","47","35","29","131","61","7","12","64","36","132","48"
"1500000US060371814001","Block Group 1, Census Tract 1814, Los Angeles County, California","483","85","0","12","0","12","8","13","43","38","24","18","52","62","18","23","10","16","0","12","27","25","33","31","43","31","107","73","15","20","58","48","45","30"
"1500000US060371814002","Block Group 2, Census Tract 1814, Los Angeles County, California","340","85","16","18","0","12","26","25","22","22","9","16","9","15","10","15","6","11","25","21","18","20","8","13","24","28","87","62","38","27","14","17","28","24"
"1500000US060371814003","Block Group 3, Census Tract 1814, Los Angeles County, California","822","115","58","47","25","22","23","34","0","12","31","23","0","12","54","53","9","18","21","32","143","75","29","27","145","78","161","73","43","33","37","46","43","35"
"1500000US060371815001","Block Group 1, Census Tract 1815, Los Angeles County, California","466","86","0","12","13","19","10","14","0","12","0","12","37","45","0","12","0","12","0","12","68","61","55","50","15","20","41","34","73","60","96","58","58","42"
"1500000US060371815002","Block Group 2, Census Tract 1815, Los Angeles County, California","554","82","25","27","12","19","14","20","26","29","14","23","10","16","0","12","41","31","42","60","47","33","52","38","49","42","44","42","50","41","65","54","63","45"
"1500000US060371815003","Block Group 3, Census Tract 1815, Los Angeles County, California","408","89","12","18","0","12","24","26","0","12","13","20","0","12","0","12","23","29","18","21","13","20","66","38","22","26","35","29","0","12","114","62","68","60"
"1500000US060371816001","Block Group 1, Census Tract 1816, Los Angeles County, California","460","79","8","12","19","23","0","12","31","30","14","17","27","28","0","12","30","22","0","12","69","56","59","36","77","52","34","23","39","28","9","12","44","28"
"1500000US060371816002","Block Group 2, Census Tract 1816, Los Angeles County, California","569","68","5","7","7","10","16","16","16","26","0","12","8","12","20","20","23","28","27","23","56","49","38","25","95","49","69","41","70","41","65","55","54","31"
"1500000US060371831011","Block Group 1, Census Tract 1831.01, Los Angeles County, California","332","85","15","24","21","33","6","10","6","10","39","51","50","56","0","12","8","13","27","25","68","61","36","32","9","14","17","18","9","15","0","12","21","21"
"1500000US060371831012","Block Group 2, Census Tract 1831.01, Los Angeles County, California","464","86","60","64","0","12","4","8","50","46","30","47","8","12","11","17","9","15","10","16","44","46","16","27","60","33","29","27","15","17","73","50","45","29"
"1500000US060371831013","Block Group 3, Census Tract 1831.01, Los Angeles County, California","547","104","10","15","42","40","0","12","20","22","17","19","11","20","25","22","54","58","55","69","43","31","0","12","48","33","54","50","46","46","53","35","69","42"
"1500000US060371831031","Block Group 1, Census Tract 1831.03, Los Angeles County, California","757","83","48","35","18","20","30","31","29","33","0","12","55","33","13","14","44","38","0","12","148","69","58","49","112","56","52","40","73","52","44","41","33","24"
"1500000US060371831032","Block Group 2, Census Tract 1831.03, Los Angeles County, California","746","88","54","44","0","12","41","38","45","39","8","13","0","12","0","12","7","12","92","58","103","65","101","59","181","77","59","43","25","25","23","25","7","11"
"1500000US060371831041","Block Group 1, Census Tract 1831.04, Los Angeles County, California","767","34","50","28","14","14","29","24","15","16","40","33","10","13","20","22","8","13","40","30","55","31","53","32","99","51","88","34","76","39","123","47","47","26"
"1500000US060371832201","Block Group 1, Census Tract 1832.20, Los Angeles County, California","274","70","18","20","9","14","0","12","24","39","24","39","0","12","0","12","31","38","10","15","29","36","11","17","21","22","20","21","31","23","18","22","28","21"
"1500000US060371832202","Block Group 2, Census Tract 1832.20, Los Angeles County, California","400","79","49","26","10","15","25","38","6","12","0","12","21","32","0","12","16","18","33","34","38","35","50","35","80","62","21","20","0","12","23","37","28","33"
"1500000US060371832203","Block Group 3, Census Tract 1832.20, Los Angeles County, California","531","80","35","42","36","44","53","60","33","42","10","16","0","12","0","12","22","35","0","12","47","54","61","38","69","54","59","46","18","21","34","47","54","32"
"1500000US060371832211","Block Group 1, Census Tract 1832.21, Los Angeles County, California","254","71","0","12","0","12","20","33","4","8","25","37","0","12","0","12","17","22","0","12","6","10","64","45","7","11","0","12","14","18","57","38","40","32"
"1500000US060371832212","Block Group 2, Census Tract 1832.21, Los Angeles County, California","829","80","15","22","92","67","28","26","36","37","14","16","92","67","0","12","71","53","61","49","60","47","64","42","82","63","81","41","26","20","43","41","64","41"
"1500000US060371832221","Block Group 1, Census Tract 1832.22, Los Angeles County, California","271","69","13","20","0","12","0","12","0","12","0","12","0","12","9","16","0","12","38","38","29","26","33","31","11","16","32","23","20","26","74","51","12","18"
"1500000US060371832222","Block Group 2, Census Tract 1832.22, Los Angeles County, California","586","95","11","18","95","69","32","24","10","15","17","20","42","51","6","10","28","23","31","36","26","26","6","11","28","21","41","53","34","32","71","41","108","60"
"1500000US060371832223","Block Group 3, Census Tract 1832.22, Los Angeles County, California","482","85","10","15","0","12","11","16","10","17","21","23","55","62","30","46","48","36","12","19","0","12","16","18","56","35","69","44","46","31","19","22","79","46"
"1500000US060371833001","Block Group 1, Census Tract 1833, Los Angeles County, California","171","63","0","12","0","12","0","12","26","31","0","12","6","8","13","18","0","12","7","10","5","8","12","12","15","18","6","10","12","11","33","24","36","45"
"1500000US060371833002","Block Group 2, Census Tract 1833, Los Angeles County, California","423","69","6","9","0","12","24","28","24","27","7","9","28","35","25","33","0","12","13","17","9","14","55","35","103","57","39","35","23","26","24","20","43","23"
"1500000US060371833003","Block Group 3, Census Tract 1833, Los Angeles County, California","426","76","12","13","0","12","43","32","20","20","12","13","21","28","11","12","33","37","24","23","27","20","39","35","94","51","57","44","0","12","22","23","11","12"
"1500000US060371834011","Block Group 1, Census Tract 1834.01, Los Angeles County, California","502","73","30","21","5","8","12","13","52","45","16","14","42","38","20","15","19","17","16","13","36","34","54","31","23","20","44","20","44","28","29","20","60","36"
"1500000US060371834012","Block Group 2, Census Tract 1834.01, Los Angeles County, California","342","66","35","24","27","25","0","12","12","13","0","12","44","35","13","12","5","7","0","12","35","30","52","46","61","35","34","31","5","10","4","7","15","19"
"1500000US060371834021","Block Group 1, Census Tract 1834.02, Los Angeles County, California","403","64","4","6","9","13","5","7","0","12","5","9","51","32","39","27","0","12","13","14","35","23","78","48","45","31","51","31","25","23","20","15","23","18"
"1500000US060371834022","Block Group 2, Census Tract 1834.02, Los Angeles County, California","552","64","36","25","14","21","45","40","32","24","25","26","20","23","52","33","18","14","14","12","5","8","76","41","56","26","26","18","43","36","44","29","46","24"
"1500000US060371835101","Block Group 1, Census Tract 1835.10, Los Angeles County, California","119","49","0","12","6","9","4","6","0","12","9","12","0","12","0","12","0","12","12","17","25","32","18","21","22","22","9","11","0","12","0","12","14","22"
"1500000US060371835102","Block Group 2, Census Tract 1835.10, Los Angeles County, California","331","48","0","12","14","21","0","12","33","31","0","12","0","12","18","19","0","12","0","12","49","25","17","18","33","27","58","39","56","33","18","15","35","25"
"1500000US060371835103","Block Group 3, Census Tract 1835.10, Los Angeles County, California","333","60","13","14","0","12","20","31","13","21","3","5","14","20","7","11","19","22","9","10","38","44","47","32","14","16","36","23","13","14","35","20","52","30"
"1500000US060371835201","Block Group 1, Census Tract 1835.20, Los Angeles County, California","605","72","48","44","40","45","46","36","21","19","43","36","22","25","34","32","30","35","13","16","29","25","68","55","23","27","50","39","42","37","65","44","31","27"
"1500000US060371835202","Block Group 2, Census Tract 1835.20, Los Angeles County, California","532","76","40","38","0","12","0","12","53","44","0","12","82","51","24","21","47","41","13","21","79","55","72","53","32","26","22","24","22","24","0","12","46","33"
"1500000US060371836101","Block Group 1, Census Tract 1836.10, Los Angeles County, California","274","42","6","9","0","12","5","9","26","24","0","12","4","6","0","12","8","11","6","9","20","18","15","15","52","28","51","28","50","28","25","19","6","9"
"1500000US060371836102","Block Group 2, Census Tract 1836.10, Los Angeles County, California","720","54","17","20","93","49","18","22","91","42","34","31","31","26","27","23","53","35","17","19","51","33","62","33","96","37","72","40","39","22","13","14","6","9"
"1500000US060371836201","Block Group 1, Census Tract 1836.20, Los Angeles County, California","799","78","18","15","35","24","36","40","72","54","92","61","20","14","56","27","27","32","27","26","43","34","29","31","93","50","94","30","69","42","35","22","53","26"
"1500000US060371836202","Block Group 2, Census Tract 1836.20, Los Angeles County, California","195","52","6","9","28","25","7","10","0","12","23","25","4","7","0","12","0","12","3","5","19","18","15","15","23","33","29","31","7","11","20","17","11","13"
"1500000US060371837011","Block Group 1, Census Tract 1837.01, Los Angeles County, California","518","89","0","12","0","12","42","40","0","12","0","12","43","46","29","33","99","70","21","25","35","35","72","63","65","54","70","45","9","12","0","12","33","32"
"1500000US060371837012","Block Group 2, Census Tract 1837.01, Los Angeles County, California","448","90","0","12","75","63","0","12","19","25","51","56","38","43","0","12","29","33","0","12","0","12","17","18","41","34","29","28","65","51","5","9","79","52"
"1500000US060371837013","Block Group 3, Census Tract 1837.01, Los Angeles County, California","372","90","16","25","31","39","62","56","2","15","18","27","0","12","33","40","53","53","15","26","0","12","6","11","77","43","31","31","28","26","0","12","0","12"
"1500000US060371837021","Block Group 1, Census Tract 1837.02, Los Angeles County, California","514","104","47","39","4","10","14","21","0","12","9","15","0","12","10","16","37","44","19","32","55","42","35","46","106","65","49","32","40","38","34","31","55","41"
"1500000US060371837022","Block Group 2, Census Tract 1837.02, Los Angeles County, California","540","78","31","32","12","19","67","56","102","78","7","17","8","15","57","47","0","12","0","12","45","46","37","31","17","16","84","59","7","16","32","29","34","30"
"1500000US060371838101","Block Group 1, Census Tract 1838.10, Los Angeles County, California","568","81","30","30","56","43","55","46","0","12","49","45","8","12","41","38","15","20","16","25","43","38","68","51","93","54","58","34","20","23","16","26","0","12"
"1500000US060371838102","Block Group 2, Census Tract 1838.10, Los Angeles County, California","734","76","16","21","60","46","18","28","0","12","96","52","10","17","8","13","9","14","62","45","61","46","130","61","153","72","15","21","53","35","43","38","0","12"
"1500000US060371838201","Block Group 1, Census Tract 1838.20, Los Angeles County, California","567","95","95","58","22","34","0","12","72","55","11","17","38","43","82","56","17","19","22","32","2","6","98","62","42","36","44","49","11","18","11","17","0","12"
